item_id,condition,eval_prefix,continuation,continuation_sum_logprob,continuation_mean_logprob,model,smoothing_k,continuation_sum_surprisal,continuation_mean_surprisal,unique_id,count,log_count
30,inconceivable,He dried laundry using,courage.,-16.16298770904541,-8.081493854522705,meta-llama/meta-llama-3-8b,,16.16298770904541,8.081493854522705,30_inconceivable,26289645,17.084685693381726
30,inconceivable_syntactic,He dried laundry using,and.,-13.842052459716797,-6.921026229858398,meta-llama/meta-llama-3-8b,,13.842052459716797,6.921026229858398,30_inconceivable_syntactic,41647791255,24.452514173060628
31,probable,He ate soup using,a spoon.,-4.489743232727051,-1.4965810775756836,meta-llama/meta-llama-3-8b,,4.489743232727051,1.4965810775756836,31_probable,3276831,15.00238735479174
31,improbable,He ate soup using,a bucket.,-9.884026527404783,-3.294675509134928,meta-llama/meta-llama-3-8b,,9.884026527404783,3.294675509134928,31_improbable,3300694,15.009643307356429
31,impossible,He ate soup using,a sieve.,-10.454888343811035,-3.484962781270345,meta-llama/meta-llama-3-8b,,10.454888343811035,3.484962781270345,31_impossible,580085,13.270929923509085
31,inconceivable,He ate soup using,history.,-14.441588401794434,-7.220794200897217,meta-llama/meta-llama-3-8b,,14.441588401794434,7.220794200897217,31_inconceivable,303011425,19.529281069033406
31,inconceivable_syntactic,He ate soup using,ever.,-18.289402961730957,-9.14470148086548,meta-llama/meta-llama-3-8b,,18.289402961730957,9.14470148086548,31_inconceivable_syntactic,422613876,19.861969497439173
32,probable,He entered a room through,a door.,-5.24000358581543,-1.7466678619384766,meta-llama/meta-llama-3-8b,,5.24000358581543,1.7466678619384766,32_probable,6791548,15.731189455877809
32,improbable,He entered a room through,a window.,-4.659008026123047,-1.5530026753743489,meta-llama/meta-llama-3-8b,,4.659008026123047,1.5530026753743489,32_improbable,9614950,16.078829736783486
32,impossible,He entered a room through,a wall.,-6.626500129699707,-2.208833376566569,meta-llama/meta-llama-3-8b,,6.626500129699707,2.208833376566569,32_impossible,11883868,16.290692408131694
32,inconceivable,He entered a room through,a theory.,-17.41713523864746,-5.80571174621582,meta-llama/meta-llama-3-8b,,17.41713523864746,5.80571174621582,32_inconceivable,4642409,15.350743970509077
32,inconceivable_syntactic,He entered a room through,should.,-19.803200721740723,-9.90160036087036,meta-llama/meta-llama-3-8b,,19.803200721740723,9.90160036087036,32_inconceivable_syntactic,1359899010,21.030676276584217
33,probable,He filled a bucket with,sand.,-5.964550971984863,-2.9822754859924316,meta-llama/meta-llama-3-8b,,5.964550971984863,2.9822754859924316,33_probable,95464163,18.3742614784801
33,improbable,He filled a bucket with,acorns.,-11.018187522888184,-3.672729174296061,meta-llama/meta-llama-3-8b,,11.018187522888184,3.672729174296061,33_improbable,844616,13.646637365181306
33,impossible,He filled a bucket with,buildings.,-16.257280349731445,-8.128640174865723,meta-llama/meta-llama-3-8b,,16.257280349731445,8.128640174865723,33_impossible,68431998,18.041351080222732
33,inconceivable,He filled a bucket with,time.,-12.963172912597656,-6.481586456298828,meta-llama/meta-llama-3-8b,,12.963172912597656,6.481586456298828,33_inconceivable,2768150129,21.741445110586533
33,inconceivable_syntactic,He filled a bucket with,up.,-14.593441009521484,-7.296720504760742,meta-llama/meta-llama-3-8b,,14.593441009521484,7.296720504760742,33_inconceivable_syntactic,3000985589,21.82220660132713
34,probable,He filled a purse with,coins.,-6.900205612182617,-3.4501028060913086,meta-llama/meta-llama-3-8b,,6.900205612182617,3.4501028060913086,34_probable,27244496,17.12036207702111
34,improbable,He filled a purse with,cream.,-13.723518371582031,-6.861759185791016,meta-llama/meta-llama-3-8b,,13.723518371582031,6.861759185791016,34_improbable,69973619,18.063628857551176
34,impossible,He filled a purse with,sofas.,-17.575485229492188,-8.787742614746094,meta-llama/meta-llama-3-8b,,17.575485229492188,8.787742614746094,34_impossible,2638985,14.785904931498106
34,inconceivable,He filled a purse with,luck.,-13.195262908935549,-6.597631454467773,meta-llama/meta-llama-3-8b,,13.195262908935549,6.597631454467773,34_inconceivable,124724057,18.6416143110494
34,inconceivable_syntactic,He filled a purse with,nor.,-19.611719131469727,-9.805859565734863,meta-llama/meta-llama-3-8b,,19.611719131469727,9.805859565734863,34_inconceivable_syntactic,86338479,18.273785931536157
35,probable,He grew flowers inside,a pot.,-9.78557014465332,-3.26185671488444,meta-llama/meta-llama-3-8b,,9.78557014465332,3.26185671488444,35_probable,10856879,16.2003094462684
35,improbable,He grew flowers inside,a mug.,-12.60351848602295,-4.201172828674316,meta-llama/meta-llama-3-8b,,12.60351848602295,4.201172828674316,35_improbable,1436366,14.17762687076709
35,impossible,He grew flowers inside,a marble.,-13.942435264587402,-4.647478421529134,meta-llama/meta-llama-3-8b,,13.942435264587402,4.647478421529134,35_impossible,734320,13.506700179892972
35,inconceivable,He grew flowers inside,a sneeze.,-17.153992652893066,-3.4307985305786133,meta-llama/meta-llama-3-8b,,17.153992652893066,3.4307985305786133,35_inconceivable,140943,11.856110832307946
35,inconceivable_syntactic,He grew flowers inside,been.,-17.398375034332275,-8.699187517166138,meta-llama/meta-llama-3-8b,,17.398375034332275,8.699187517166138,35_inconceivable_syntactic,2454440573,21.621164699720918
36,probable,He hung a painting using,screws.,-8.281000137329102,-4.140500068664551,meta-llama/meta-llama-3-8b,,8.281000137329102,4.140500068664551,36_probable,11023325,16.2155240403174
36,improbable,He hung a painting using,string.,-7.581185340881348,-3.790592670440674,meta-llama/meta-llama-3-8b,,7.581185340881348,3.790592670440674,36_improbable,192257311,19.07434519423554
36,impossible,He hung a painting using,vapor.,-14.95883560180664,-7.47941780090332,meta-llama/meta-llama-3-8b,,14.95883560180664,7.47941780090332,36_impossible,11032172,16.216326289341712
36,inconceivable,He hung a painting using,a handshake.,-15.004464149475098,-5.001488049825032,meta-llama/meta-llama-3-8b,,15.004464149475098,5.001488049825032,36_inconceivable,536784,13.193351057936079
36,inconceivable_syntactic,He hung a painting using,could.,-18.791479110717773,-9.395739555358888,meta-llama/meta-llama-3-8b,,18.791479110717773,9.395739555358888,36_inconceivable_syntactic,1424279943,21.076932219800465
37,probable,He hid a gift inside,a closet.,-11.617249488830566,-3.872416496276855,meta-llama/meta-llama-3-8b,,11.617249488830566,3.872416496276855,37_probable,1793177,14.39949946494873
37,improbable,He hid a gift inside,a forest.,-13.38360595703125,-4.461201985677083,meta-llama/meta-llama-3-8b,,13.38360595703125,4.461201985677083,37_improbable,3139297,14.95950944746805
37,impossible,He hid a gift inside,a cloud.,-11.748132705688477,-3.916044235229492,meta-llama/meta-llama-3-8b,,11.748132705688477,3.916044235229492,37_impossible,7395899,15.816436215365622
37,inconceivable,He hid a gift inside,a gasp.,-17.78848934173584,-4.44712233543396,meta-llama/meta-llama-3-8b,,17.78848934173584,4.44712233543396,37_inconceivable,250850,12.4326104299124
37,inconceivable_syntactic,He hid a gift inside,find.,-19.451244354248047,-9.725622177124023,meta-llama/meta-llama-3-8b,,19.451244354248047,9.725622177124023,37_inconceivable_syntactic,1014408167,20.737571192679496
38,probable,He lifted a box using,a forklift.,-7.51889705657959,-1.503779411315918,meta-llama/meta-llama-3-8b,,7.51889705657959,1.503779411315918,38_probable,410070,12.924083155814808
38,improbable,He lifted a box using,a pulley.,-5.38532829284668,-1.34633207321167,meta-llama/meta-llama-3-8b,,5.38532829284668,1.34633207321167,38_improbable,239530,12.386433948948943
38,impossible,He lifted a box using,foam.,-15.305215835571287,-7.6526079177856445,meta-llama/meta-llama-3-8b,,15.305215835571287,7.6526079177856445,38_impossible,19961378,16.809309864540726
38,inconceivable,He lifted a box using,an emotion.,-15.914494514465332,-5.304831504821777,meta-llama/meta-llama-3-8b,,15.914494514465332,5.304831504821777,38_inconceivable,1893841,14.454117599890598
38,inconceivable_syntactic,He lifted a box using,very.,-16.080924034118652,-8.040462017059326,meta-llama/meta-llama-3-8b,,16.080924034118652,8.040462017059326,38_inconceivable_syntactic,1506434539,21.1330114632175
39,probable,He lit a candle using,a match.,-4.7501020431518555,-1.5833673477172852,meta-llama/meta-llama-3-8b,,4.7501020431518555,1.5833673477172852,39_probable,10698870,16.185648686378638
39,improbable,He lit a candle using,a blowtorch.,-9.135366439819336,-2.283841609954834,meta-llama/meta-llama-3-8b,,9.135366439819336,2.283841609954834,39_improbable,97663,11.489278055964235
39,impossible,He lit a candle using,yogurt.,-14.665223121643066,-7.332611560821533,meta-llama/meta-llama-3-8b,,14.665223121643066,7.332611560821533,39_impossible,11259220,16.236697906517982
39,inconceivable,He lit a candle using,surprises.,-17.85007381439209,-8.925036907196045,meta-llama/meta-llama-3-8b,,17.85007381439209,8.925036907196045,39_inconceivable,11481905,16.2562828758556
39,inconceivable_syntactic,He lit a candle using,does.,-18.40320587158203,-9.201602935791016,meta-llama/meta-llama-3-8b,,18.40320587158203,9.201602935791016,39_inconceivable_syntactic,771957509,20.464440066318843
40,probable,He made a sandwich using,bread.,-7.502871513366699,-3.7514357566833496,meta-llama/meta-llama-3-8b,,7.502871513366699,3.7514357566833496,40_probable,62396748,17.949023716596987
40,improbable,He made a sandwich using,lettuce.,-10.956701278686523,-5.478350639343262,meta-llama/meta-llama-3-8b,,10.956701278686523,5.478350639343262,40_improbable,7192827,15.788594837399408
40,impossible,He made a sandwich using,a star.,-14.142417430877686,-4.7141391436258955,meta-llama/meta-llama-3-8b,,14.142417430877686,4.7141391436258955,40_impossible,8939740,16.006017063952736
40,inconceivable,He made a sandwich using,a mile.,-18.24063491821289,-6.080211639404297,meta-llama/meta-llama-3-8b,,18.24063491821289,6.080211639404297,40_inconceivable,9005640,16.0133616056936
40,inconceivable_syntactic,He made a sandwich using,went.,-18.82921314239502,-9.41460657119751,meta-llama/meta-llama-3-8b,,18.82921314239502,9.41460657119751,40_inconceivable_syntactic,364510068,19.7140647304307
41,probable,He made a smoothie using,a blender.,-6.147571563720703,-2.0491905212402344,meta-llama/meta-llama-3-8b,,6.147571563720703,2.0491905212402344,41_probable,2435587,14.70569835320847
41,improbable,He made a smoothie using,a whisk.,-11.331756591796877,-3.777252197265625,meta-llama/meta-llama-3-8b,,11.331756591796877,3.777252197265625,41_improbable,684115,13.43588131112762
41,impossible,He made a smoothie using,wind.,-15.579449653625488,-7.789724826812744,meta-llama/meta-llama-3-8b,,15.579449653625488,7.789724826812744,41_impossible,123839966,18.63450069325785
41,inconceivable,He made a smoothie using,decades.,-19.519288063049316,-9.759644031524658,meta-llama/meta-llama-3-8b,,19.519288063049316,9.759644031524658,41_inconceivable,74135382,18.12140346618284
41,inconceivable_syntactic,He made a smoothie using,gave.,-19.71579647064209,-9.857898235321043,meta-llama/meta-llama-3-8b,,19.71579647064209,9.857898235321043,41_inconceivable_syntactic,180881403,19.013352142427568
42,probable,He melted a chocolate bar using,a stove.,-9.739022254943848,-3.246340751647949,meta-llama/meta-llama-3-8b,,9.739022254943848,3.246340751647949,42_probable,772912,13.557920478915696
42,improbable,He melted a chocolate bar using,a radiator.,-10.368699073791504,-3.456233024597168,meta-llama/meta-llama-3-8b,,10.368699073791504,3.456233024597168,42_improbable,385775,12.863009576939406
42,impossible,He melted a chocolate bar using,a napkin.,-13.796075820922852,-3.449018955230713,meta-llama/meta-llama-3-8b,,13.796075820922852,3.449018955230713,42_impossible,476220,13.073635211312975
42,inconceivable,He melted a chocolate bar using,a promise.,-18.56938648223877,-6.18979549407959,meta-llama/meta-llama-3-8b,,18.56938648223877,6.18979549407959,42_inconceivable,4293412,15.272592312785875
42,inconceivable_syntactic,He melted a chocolate bar using,took.,-21.402113914489743,-10.701056957244871,meta-llama/meta-llama-3-8b,,21.402113914489743,10.701056957244871,42_inconceivable_syntactic,365344335,19.716350850401803
43,probable,He opened a jar using,his hands.,-7.038128852844238,-2.3460429509480796,meta-llama/meta-llama-3-8b,,7.038128852844238,2.3460429509480796,43_probable,13012717,16.38143766803913
43,improbable,He opened a jar using,his feet.,-7.982641220092773,-2.6608804066975913,meta-llama/meta-llama-3-8b,,7.982641220092773,2.6608804066975913,43_improbable,6971789,15.757382421251293
43,impossible,He opened a jar using,his mind.,-6.764534950256348,-2.2548449834187827,meta-llama/meta-llama-3-8b,,6.764534950256348,2.2548449834187827,43_impossible,11161817,16.22800931528481
43,inconceivable,He opened a jar using,an opinion.,-15.999079704284668,-5.33302656809489,meta-llama/meta-llama-3-8b,,15.999079704284668,5.33302656809489,43_inconceivable,6200659,15.640166134689485
43,inconceivable_syntactic,He opened a jar using,never.,-19.40274143218994,-9.70137071609497,meta-llama/meta-llama-3-8b,,19.40274143218994,9.70137071609497,43_inconceivable_syntactic,658915617,20.30610603722709
44,probable,He packed a suit inside,a suitcase.,-4.69980525970459,-1.5666017532348633,meta-llama/meta-llama-3-8b,,4.69980525970459,1.5666017532348633,44_probable,912359,13.723788831951309
44,improbable,He packed a suit inside,a pocket.,-11.838506698608398,-3.946168899536133,meta-llama/meta-llama-3-8b,,11.838506698608398,3.946168899536133,44_improbable,2680957,14.801684378297978
44,impossible,He packed a suit inside,a raspberry.,-17.14390277862549,-5.714634259541829,meta-llama/meta-llama-3-8b,,17.14390277862549,5.714634259541829,44_impossible,361950,12.799261359721287
44,inconceivable,He packed a suit inside,a groan.,-18.077980041503903,-4.519495010375977,meta-llama/meta-llama-3-8b,,18.077980041503903,4.519495010375977,44_inconceivable,280125,12.542991211103228
44,inconceivable_syntactic,He packed a suit inside,got.,-21.174985885620117,-10.58749294281006,meta-llama/meta-llama-3-8b,,21.174985885620117,10.58749294281006,44_inconceivable_syntactic,708258726,20.3783200171073
45,probable,He painted a wall using,a brush.,-6.678994178771973,-2.2263313929239907,meta-llama/meta-llama-3-8b,,6.678994178771973,2.2263313929239907,45_probable,2528057,14.74296158146305
45,improbable,He painted a wall using,a mop.,-10.956252098083496,-3.6520840326944985,meta-llama/meta-llama-3-8b,,10.956252098083496,3.6520840326944985,45_improbable,334603,12.720700033424135
45,impossible,He painted a wall using,a bathtub.,-13.67385959625244,-4.5579531987508135,meta-llama/meta-llama-3-8b,,13.67385959625244,4.5579531987508135,45_impossible,792622,13.583101716103197
45,inconceivable,He painted a wall using,a whisper.,-15.235209465026855,-5.078403155008952,meta-llama/meta-llama-3-8b,,15.235209465026855,5.078403155008952,45_inconceivable,1106182,13.916425004488431
45,inconceivable_syntactic,He painted a wall using,decide.,-18.28283214569092,-9.14141607284546,meta-llama/meta-llama-3-8b,,18.28283214569092,9.14141607284546,45_inconceivable_syntactic,105314901,18.472465477064123
46,probable,He paved a road using,cement.,-7.892587661743164,-3.946293830871582,meta-llama/meta-llama-3-8b,,7.892587661743164,3.946293830871582,46_probable,17791107,16.694209283675708
46,improbable,He paved a road using,seashells.,-10.337109088897703,-2.5842772722244263,meta-llama/meta-llama-3-8b,,10.337109088897703,2.5842772722244263,46_improbable,478043,13.077455965586596
46,impossible,He paved a road using,a comet.,-15.847192764282228,-5.282397588094075,meta-llama/meta-llama-3-8b,,15.847192764282228,5.282397588094075,46_impossible,449096,13.01499195233387
46,inconceivable,He paved a road using,happiness.,-13.571218490600586,-6.785609245300293,meta-llama/meta-llama-3-8b,,13.571218490600586,6.785609245300293,46_inconceivable,33649045,17.33149523326595
46,inconceivable_syntactic,He paved a road using,although.,-20.82229995727539,-10.411149978637695,meta-llama/meta-llama-3-8b,,20.82229995727539,10.411149978637695,46_inconceivable_syntactic,157147787,18.87269723902152
47,probable,He plucked a hair using,tweezers.,-3.691683769226074,-0.9229209423065186,meta-llama/meta-llama-3-8b,,3.691683769226074,0.9229209423065186,47_probable,1148726,13.954164060159576
47,improbable,He plucked a hair using,tongs.,-8.758489608764648,-2.919496536254883,meta-llama/meta-llama-3-8b,,8.758489608764648,2.919496536254883,47_improbable,1117343,13.92646410342989
47,impossible,He plucked a hair using,a spoon.,-10.47974967956543,-3.493249893188477,meta-llama/meta-llama-3-8b,,10.47974967956543,3.493249893188477,47_impossible,3276831,15.00238735479174
47,inconceivable,He plucked a hair using,sympathy.,-17.636356353759766,-8.818178176879883,meta-llama/meta-llama-3-8b,,17.636356353759766,8.818178176879883,47_inconceivable,9484805,16.0652016023629
47,inconceivable_syntactic,He plucked a hair using,since.,-18.32375144958496,-9.16187572479248,meta-llama/meta-llama-3-8b,,18.32375144958496,9.16187572479248,47_inconceivable_syntactic,663525310,20.313077557203414
48,probable,He polished jewelry using,a cloth.,-7.381381988525391,-2.460460662841797,meta-llama/meta-llama-3-8b,,7.381381988525391,2.460460662841797,48_probable,1710921,14.35254237997904
48,improbable,He polished jewelry using,a shirt.,-13.106683731079102,-4.368894577026367,meta-llama/meta-llama-3-8b,,13.106683731079102,4.368894577026367,48_improbable,2499542,14.731618073055259
48,impossible,He polished jewelry using,a chainsaw.,-13.735068321228027,-3.433767080307007,meta-llama/meta-llama-3-8b,,13.735068321228027,3.433767080307007,48_impossible,539143,13.197736120826137
48,inconceivable,He polished jewelry using,music.,-12.544925689697266,-6.272462844848633,meta-llama/meta-llama-3-8b,,12.544925689697266,6.272462844848633,48_inconceivable,339887491,19.644125211988545
48,inconceivable_syntactic,He polished jewelry using,know.,-18.259559631347656,-9.129779815673828,meta-llama/meta-llama-3-8b,,18.259559631347656,9.129779815673828,48_inconceivable_syntactic,1386702697,21.05019460562737
49,probable,He popped a balloon using,a thumbtack.,-9.672544479370115,-1.9345088958740235,meta-llama/meta-llama-3-8b,,9.672544479370115,1.9345088958740235,49_probable,23028,10.0444661457957
49,improbable,He popped a balloon using,a spear.,-9.40360164642334,-3.1345338821411133,meta-llama/meta-llama-3-8b,,9.40360164642334,3.1345338821411133,49_improbable,745803,13.522216769244913
49,impossible,He popped a balloon using,cotton balls.,-14.825321197509766,-4.941773732503255,meta-llama/meta-llama-3-8b,,14.825321197509766,4.941773732503255,49_impossible,285902,12.56340437373889
49,inconceivable,He popped a balloon using,a story.,-15.213685035705566,-5.0712283452351885,meta-llama/meta-llama-3-8b,,15.213685035705566,5.0712283452351885,49_inconceivable,36098054,17.401749516032964
49,inconceivable_syntactic,He popped a balloon using,because.,-18.76881694793701,-9.384408473968506,meta-llama/meta-llama-3-8b,,18.76881694793701,9.384408473968506,49_inconceivable_syntactic,1395139745,21.056260422829737
50,probable,He removed a stain using,bleach.,-7.089838027954102,-3.544919013977051,meta-llama/meta-llama-3-8b,,7.089838027954102,3.544919013977051,50_probable,5164934,15.457402882138647
50,improbable,He removed a stain using,vinegar.,-6.911067962646484,-3.455533981323242,meta-llama/meta-llama-3-8b,,6.911067962646484,3.455533981323242,50_improbable,15472794,16.55459381386932
50,impossible,He removed a stain using,dirt.,-12.872315406799316,-6.436157703399658,meta-llama/meta-llama-3-8b,,12.872315406799316,6.436157703399658,50_impossible,27881666,17.143479898168835
50,inconceivable,He removed a stain using,truth.,-14.023624420166016,-7.011812210083008,meta-llama/meta-llama-3-8b,,14.023624420166016,7.011812210083008,50_inconceivable,119352675,18.597593323568745
50,inconceivable_syntactic,He removed a stain using,would.,-16.877706050872803,-8.438853025436401,meta-llama/meta-llama-3-8b,,16.877706050872803,8.438853025436401,50_inconceivable_syntactic,2389913634,21.594523065835222
51,probable,He rinsed fruit using,a sink.,-9.885958671569824,-3.2953195571899414,meta-llama/meta-llama-3-8b,,9.885958671569824,3.2953195571899414,51_probable,1421320,14.167096575252668
51,improbable,He rinsed fruit using,a hose.,-8.148101806640625,-2.716033935546875,meta-llama/meta-llama-3-8b,,8.148101806640625,2.716033935546875,51_improbable,1068982,13.882217351698907
51,impossible,He rinsed fruit using,a clock.,-15.333995819091797,-5.111331939697266,meta-llama/meta-llama-3-8b,,15.333995819091797,5.111331939697266,51_impossible,2429846,14.703338438822886
51,inconceivable,He rinsed fruit using,a giggle.,-17.296061515808105,-4.324015378952026,meta-llama/meta-llama-3-8b,,17.296061515808105,4.324015378952026,51_inconceivable,364434,12.806100744076858
51,inconceivable_syntactic,He rinsed fruit using,create.,-16.968124866485596,-8.484062433242798,meta-llama/meta-llama-3-8b,,16.968124866485596,8.484062433242798,51_inconceivable_syntactic,436224924,19.893668549026533
52,probable,He sewed a shirt using,a needle.,-9.148235321044922,-3.0494117736816406,meta-llama/meta-llama-3-8b,,9.148235321044922,3.0494117736816406,52_probable,2138927,14.575814859384923
52,improbable,He sewed a shirt using,a toothpick.,-14.280116081237791,-3.570029020309448,meta-llama/meta-llama-3-8b,,14.280116081237791,3.570029020309448,52_improbable,1015020,13.830418874697392
52,impossible,He sewed a shirt using,a potato.,-12.138184547424316,-4.0460615158081055,meta-llama/meta-llama-3-8b,,12.138184547424316,4.0460615158081055,52_impossible,1105306,13.915632777674796
52,inconceivable,He sewed a shirt using,thunder.,-15.777247428894045,-7.888623714447021,meta-llama/meta-llama-3-8b,,15.777247428894045,7.888623714447021,52_inconceivable,12129776,16.311173814138016
52,inconceivable_syntactic,He sewed a shirt using,upon.,-19.737212657928467,-9.868606328964232,meta-llama/meta-llama-3-8b,,19.737212657928467,9.868606328964232,52_inconceivable_syntactic,218130044,19.200601975008905
53,probable,He shattered a window using,a stone.,-7.197509765625,-2.399169921875,meta-llama/meta-llama-3-8b,,7.197509765625,2.399169921875,53_probable,5699101,15.555819001067537
53,improbable,He shattered a window using,a frisbee.,-11.974394798278809,-2.394878959655762,meta-llama/meta-llama-3-8b,,11.974394798278809,2.394878959655762,53_improbable,117699,11.675885797035555
53,impossible,He shattered a window using,confetti.,-14.482881546020508,-4.827627182006836,meta-llama/meta-llama-3-8b,,14.482881546020508,4.827627182006836,53_impossible,1198294,13.99640943656469
53,inconceivable,He shattered a window using,a concept.,-18.95740127563477,-6.319133758544922,meta-llama/meta-llama-3-8b,,18.95740127563477,6.319133758544922,53_inconceivable,8727705,15.982013006657107
53,inconceivable_syntactic,He shattered a window using,must.,-18.19232749938965,-9.096163749694824,meta-llama/meta-llama-3-8b,,18.19232749938965,9.096163749694824,53_inconceivable_syntactic,668173181,20.320057950894682
54,probable,He shaved his beard using,a razor.,-4.888907432556152,-1.6296358108520508,meta-llama/meta-llama-3-8b,,4.888907432556152,1.6296358108520508,54_probable,1003241,13.81874631724417
54,improbable,He shaved his beard using,a knife.,-7.045195579528809,-2.348398526509603,meta-llama/meta-llama-3-8b,,7.045195579528809,2.348398526509603,54_improbable,6446171,15.678996869085086
54,impossible,He shaved his beard using,a teabag.,-16.62595558166504,-3.325191116333008,meta-llama/meta-llama-3-8b,,16.62595558166504,3.325191116333008,54_impossible,41530,10.6341713366248
54,inconceivable,He shaved his beard using,a belief.,-19.33773136138916,-6.445910453796387,meta-llama/meta-llama-3-8b,,19.33773136138916,6.445910453796387,54_inconceivable,2877572,14.87245744098538
54,inconceivable_syntactic,He shaved his beard using,now.,-14.127549171447754,-7.063774585723877,meta-llama/meta-llama-3-8b,,14.127549171447754,7.063774585723877,54_inconceivable_syntactic,1345538392,21.02006006135478
55,probable,He smashed a pumpkin using,a hammer.,-5.533082962036133,-1.8443609873453777,meta-llama/meta-llama-3-8b,,5.533082962036133,1.8443609873453777,55_probable,2477770,14.722869520075749
55,improbable,He smashed a pumpkin using,a boulder.,-11.802638053894045,-2.9506595134735107,meta-llama/meta-llama-3-8b,,11.802638053894045,2.9506595134735107,55_improbable,385989,12.863564150631582
55,impossible,He smashed a pumpkin using,a leaf.,-12.212191581726074,-4.070730527242024,meta-llama/meta-llama-3-8b,,12.212191581726074,4.070730527242024,55_impossible,2581336,14.763817652327758
55,inconceivable,He smashed a pumpkin using,a number.,-15.786243438720703,-5.262081146240234,meta-llama/meta-llama-3-8b,,15.786243438720703,5.262081146240234,55_inconceivable,153886982,18.85172900783698
55,inconceivable_syntactic,He smashed a pumpkin using,remember.,-21.401777267456055,-10.700888633728027,meta-llama/meta-llama-3-8b,,21.401777267456055,10.700888633728027,55_inconceivable_syntactic,213649299,19.17984643898176
56,probable,He split a log using,an axe.,-4.2429704666137695,-1.4143234888712566,meta-llama/meta-llama-3-8b,,4.2429704666137695,1.4143234888712566,56_probable,997760,13.813268045411494
56,improbable,He split a log using,a saw.,-5.870306015014648,-1.9567686716715496,meta-llama/meta-llama-3-8b,,5.870306015014648,1.9567686716715496,56_improbable,997208,13.812714653062256
56,impossible,He split a log using,a feather.,-12.022643089294434,-4.007547696431478,meta-llama/meta-llama-3-8b,,12.022643089294434,4.007547696431478,56_impossible,1240907,14.031353121813767
56,inconceivable,He split a log using,a gasp.,-20.756742477416992,-5.189185619354248,meta-llama/meta-llama-3-8b,,20.756742477416992,5.189185619354248,56_inconceivable,250850,12.4326104299124
56,inconceivable_syntactic,He split a log using,forward.,-18.315187454223633,-9.157593727111816,meta-llama/meta-llama-3-8b,,18.315187454223633,9.157593727111816,56_inconceivable_syntactic,250908499,19.340598884816345
57,probable,He squeezed juice from,an orange.,-5.416015625,-1.8053385416666667,meta-llama/meta-llama-3-8b,,5.416015625,1.8053385416666667,57_probable,2621085,14.779098912149777
57,improbable,He squeezed juice from,meat.,-10.709795951843262,-5.354897975921631,meta-llama/meta-llama-3-8b,,10.709795951843262,5.354897975921631,57_improbable,70150095,18.066147718752738
57,impossible,He squeezed juice from,an envelope.,-13.588887214660645,-4.529629071553548,meta-llama/meta-llama-3-8b,,13.588887214660645,4.529629071553548,57_impossible,1340529,14.108574870142908
57,inconceivable,He squeezed juice from,a mumble.,-19.61221408843994,-4.903053522109985,meta-llama/meta-llama-3-8b,,19.61221408843994,4.903053522109985,57_inconceivable,28841,10.269553264861555
57,inconceivable_syntactic,He squeezed juice from,did.,-18.452110290527344,-9.226055145263672,meta-llama/meta-llama-3-8b,,18.452110290527344,9.226055145263672,57_inconceivable_syntactic,846847677,20.557031398190833
58,probable,He squished a blueberry using,his finger.,-5.529158592224121,-1.843052864074707,meta-llama/meta-llama-3-8b,,5.529158592224121,1.843052864074707,58_probable,1721628,14.358780912757867
58,improbable,He squished a blueberry using,his nose.,-7.153493881225586,-2.384497960408529,meta-llama/meta-llama-3-8b,,7.153493881225586,2.384497960408529,58_improbable,2504222,14.73348866541919
58,impossible,He squished a blueberry using,his breath.,-10.669733047485352,-3.556577682495117,meta-llama/meta-llama-3-8b,,10.669733047485352,3.556577682495117,58_impossible,1998289,14.507801872375252
58,inconceivable,He squished a blueberry using,a sight.,-16.81168270111084,-5.603894233703613,meta-llama/meta-llama-3-8b,,16.81168270111084,5.603894233703613,58_inconceivable,2320469,14.657279878384303
58,inconceivable_syntactic,He squished a blueberry using,hence.,-21.17084264755249,-10.585421323776243,meta-llama/meta-llama-3-8b,,21.17084264755249,10.585421323776243,58_inconceivable_syntactic,40344510,17.512965883943746
59,probable,He started a fire using,kindling.,-9.641366958618164,-3.2137889862060547,meta-llama/meta-llama-3-8b,,9.641366958618164,3.2137889862060547,59_probable,636519,13.363769547280341
59,improbable,He started a fire using,furniture.,-13.100101470947266,-6.550050735473633,meta-llama/meta-llama-3-8b,,13.100101470947266,6.550050735473633,59_improbable,48794333,17.703124737030926
59,impossible,He started a fire using,milk.,-11.046213150024414,-5.523106575012207,meta-llama/meta-llama-3-8b,,11.046213150024414,5.523106575012207,59_impossible,73258813,18.109509112617477
59,inconceivable,He started a fire using,humor.,-13.359336853027344,-6.679668426513672,meta-llama/meta-llama-3-8b,,13.359336853027344,6.679668426513672,59_inconceivable,22020548,16.907486575415994
59,inconceivable_syntactic,He started a fire using,again.,-15.642521858215332,-7.821260929107666,meta-llama/meta-llama-3-8b,,15.642521858215332,7.821260929107666,59_inconceivable_syntactic,563331614,20.14937902513762
60,probable,He stored dishes inside,a cabinet.,-7.064957618713379,-2.3549858729044595,meta-llama/meta-llama-3-8b,,7.064957618713379,2.3549858729044595,60_probable,1554096,14.256404584063443
60,improbable,He stored dishes inside,an attic.,-12.61322021484375,-4.20440673828125,meta-llama/meta-llama-3-8b,,12.61322021484375,4.20440673828125,60_improbable,448856,13.0144574025902
