subject_id,study_id,session_id,trial_index,internal_node_id,time_elapsed,rt,stimulus,slider_start,response,item_id,verb,verb_participle,object,prep,classification_prefix,binary_prefix,sentence_prefix,probable,improbable,impossible,inconceivable,task_type,trial_type,rng_seed,condition,query,session_file_id,unique_id,response_item_normalized
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,33,0.0-1.0-0.32,146459,3164,"<div style=""font-size:20px;""><p>How likely is it for someone to squish a blueberry using their finger?</p></div>",50,76,58,squish,squishing,a blueberry,using,squishing a blueberry using,Could someone squish a blueberry using,[NP] squished a blueberry using,[POSS] finger,[POSS] nose,[POSS] breath,a sight,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to squish a blueberry using their finger?,session-65d667f37f226,58_probable,1.126370062630946
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,34,0.0-1.0-0.33,149831,3371,"<div style=""font-size:20px;""><p>How likely is it for someone to clean a spill using a scarf?</p></div>",50,26,11,clean,cleaning,a spill,using,cleaning a spill using,Could someone clean a spill using,[NP] cleaned a spill using,a sponge,a scarf,mustard,a country,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to clean a spill using a scarf?,session-65d667f37f226,11_improbable,-0.19460875853847356
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,35,0.0-1.0-0.34,153424,3592,"<div style=""font-size:20px;""><p>How likely is it for someone to dry their hands using a liquid?</p></div>",50,11,29,dry,drying,[POSS] hands,using,drying [POSS] hands using,Could someone dry [POSS] hands using,[NP] dried [POSS] hands using,a towel,a sweater,a liquid,freedom,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to dry their hands using a liquid?,session-65d667f37f226,29_impossible,-0.788337882041632
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,36,0.0-1.0-0.35,156367,2942,"<div style=""font-size:20px;""><p>How likely is it for someone to dent a car with a nap?</p></div>",50,0,23,dent,denting,a car,with,denting a car with,Could someone dent a car with,[NP] dented a car with,a baseball bat,a dumbbell,a breeze,a nap,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to dent a car with a nap?,session-65d667f37f226,23_inconceivable,-0.8614731849973171
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,37,0.0-1.0-0.36,159905,3538,"<div style=""font-size:20px;""><p>How likely is it for someone to dry laundry using a fan?</p></div>",50,28,30,dry,drying,laundry,using,drying laundry using,Could someone dry laundry using,[NP] dried laundry using,a clothesline,a fan,juice,courage,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to dry laundry using a fan?,session-65d667f37f226,30_improbable,-0.03297164698443424
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,38,0.0-1.0-0.37,164660,4754,"<div style=""font-size:20px;""><p>How likely is it for someone to dock a boat using a lesson?</p></div>",50,0,27,dock,docking,a boat,using,docking a boat using,Could someone dock a boat using,[NP] docked a boat using,an anchor,an anvil,a balloon,a lesson,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to dock a boat using a lesson?,session-65d667f37f226,27_inconceivable,-0.6833785216657754
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,39,0.0-1.0-0.38,167834,3170,"<div style=""font-size:20px;""><p>How likely is it for someone to carry groceries inside a tornado?</p></div>",50,0,6,carry,carrying,groceries,inside,carrying groceries inside,Could someone carry groceries inside,[NP] carried groceries inside,a tote bag,a backpack,a tornado,a law,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to carry groceries inside a tornado?,session-65d667f37f226,6_impossible,-1.294918435225172
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,40,0.0-1.0-0.39,170858,3022,"<div style=""font-size:20px;""><p>How likely is it for someone to pop a balloon using a story?</p></div>",50,5,49,pop,popping,a balloon,using,popping a balloon using,Could someone pop a balloon using,[NP] popped a balloon using,a thumbtack,a spear,cotton balls,a story,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to pop a balloon using a story?,session-65d667f37f226,49_inconceivable,-0.6961793053970066
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,41,0.0-1.0-0.40,175322,4463,"<div style=""font-size:20px;""><p>How likely is it for someone to carve a statue using a sock?</p></div>",50,5,7,carve,carving,a statue,using,carving a statue using,Could someone carve a statue using,[NP] carved a statue using,a chisel,a nail,a sock,laughter,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to carve a statue using a sock?,session-65d667f37f226,7_impossible,-0.7921140007268782
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,42,0.0-1.0-0.41,178510,3187,"<div style=""font-size:20px;""><p>How likely is it for someone to pave a road using cement?</p></div>",50,100,46,pave,paving,a road,using,paving a road using,Could someone pave a road using,[NP] paved a road using,cement,seashells,a comet,happiness,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to pave a road using cement?,session-65d667f37f226,46_probable,1.9630834084399942
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,43,0.0-1.0-0.42,182515,4004,"<div style=""font-size:20px;""><p>How likely is it for someone to cut grass using an essay?</p></div>",50,1,21,cut,cutting,grass,using,cutting grass using,Could someone cut grass using,[NP] cut grass using,a lawnmower,a scythe,a popsicle,an essay,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to cut grass using an essay?,session-65d667f37f226,21_inconceivable,-0.8779215453468197
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,44,0.0-1.0-0.43,186417,3901,"<div style=""font-size:20px;""><p>How likely is it for someone to climb a tree using a ladder?</p></div>",50,74,13,climb,climbing,a tree,using,climbing a tree using,Could someone climb a tree using,[NP] climbed a tree using,a ladder,a rope,oil,a poem,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to climb a tree using a ladder?,session-65d667f37f226,13_probable,0.5426384963014026
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,45,0.0-1.0-0.44,189986,3568,"<div style=""font-size:20px;""><p>How likely is it for someone to boil water using a kettle?</p></div>",50,95,1,boil,boiling,water,using,boiling water using,Could someone boil water using,[NP] boiled water using,a kettle,a microwave,a refrigerator,justice,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to boil water using a kettle?,session-65d667f37f226,1_probable,0.9787917363972279
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,46,0.0-1.0-0.45,192739,2753,"<div style=""font-size:20px;""><p>How likely is it for someone to paint a wall using a mop?</p></div>",50,7,45,paint,painting,a wall,using,painting a wall using,Could someone paint a wall using,[NP] painted a wall using,a brush,a mop,a bathtub,a whisper,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to paint a wall using a mop?,session-65d667f37f226,45_improbable,-0.4906281616708885
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,47,0.0-1.0-0.46,196348,3607,"<div style=""font-size:20px;""><p>How likely is it for someone to unlock a door using a lie?</p></div>",50,6,64,unlock,unlocking,a door,using,unlocking a door using,Could someone unlock a door using,[NP] unlocked a door using,a key,a screwdriver,a marshmallow,a lie,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to unlock a door using a lie?,session-65d667f37f226,64_inconceivable,-0.7225651851805475
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,48,0.0-1.0-0.47,199965,3616,"<div style=""font-size:20px;""><p>How likely is it for someone to sew a shirt using a needle?</p></div>",50,95,52,sew,sewing,a shirt,using,sewing a shirt using,Could someone sew a shirt using,[NP] sewed a shirt using,a needle,a toothpick,a potato,thunder,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to sew a shirt using a needle?,session-65d667f37f226,52_probable,1.6570485863353934
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,49,0.0-1.0-0.48,203581,3615,"<div style=""font-size:20px;""><p>How likely is it for someone to pack a suit inside a suitcase?</p></div>",50,73,44,pack,packing,a suit,inside,packing a suit inside,Could someone pack a suit inside,[NP] packed a suit inside,a suitcase,a pocket,a raspberry,a groan,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to pack a suit inside a suitcase?,session-65d667f37f226,44_probable,1.2107537331527485
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,50,0.0-1.0-0.49,206675,3093,"<div style=""font-size:20px;""><p>How likely is it for someone to squeeze juice from an envelope?</p></div>",50,3,57,squeeze,squeezing,juice,from,squeezing juice from,Could someone squeeze juice from,[NP] squeezed juice from,an orange,meat,an envelope,a mumble,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to squeeze juice from an envelope?,session-65d667f37f226,57_impossible,-0.7577592001306704
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,51,0.0-1.0-0.50,210893,4217,"<div style=""font-size:20px;""><p>How likely is it for someone to cook dinner out of pasta?</p></div>",50,76,16,cook,cooking,dinner,out of,cooking dinner out of,Could someone cook dinner out of,[NP] cooked dinner out of,pasta,insects,the moon,thoughts,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to cook dinner out of pasta?,session-65d667f37f226,16_probable,1.0403878015924657
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,52,0.0-1.0-0.51,214502,3608,"<div style=""font-size:20px;""><p>How likely is it for someone to smash a pumpkin using a hammer?</p></div>",50,66,55,smash,smashing,a pumpkin,using,smashing a pumpkin using,Could someone smash a pumpkin using,[NP] smashed a pumpkin using,a hammer,a boulder,a leaf,a number,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to smash a pumpkin using a hammer?,session-65d667f37f226,55_probable,0.7258176512030888
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,53,0.0-1.0-0.52,217343,2840,"<div style=""font-size:20px;""><p>How likely is it for someone to melt a chocolate bar using a radiator?</p></div>",50,25,42,melt,melting,a chocolate bar,using,melting a chocolate bar using,Could someone melt a chocolate bar using,[NP] melted a chocolate bar using,a stove,a radiator,a napkin,a promise,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to melt a chocolate bar using a radiator?,session-65d667f37f226,42_improbable,-0.13562828368506014
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,54,0.0-1.0-0.53,220905,3561,"<div style=""font-size:20px;""><p>How likely is it for someone to write a letter using a snowflake?</p></div>",50,5,68,write,writing,a letter,using,writing a letter using,Could someone write a letter using,[NP] wrote a letter using,a pen,a stylus,a snowflake,a marathon,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to write a letter using a snowflake?,session-65d667f37f226,68_impossible,-0.8912184291060894
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,55,0.0-1.0-0.54,224568,3663,"<div style=""font-size:20px;""><p>How likely is it for someone to eat soup using a spoon?</p></div>",50,97,31,eat,eating,soup,using,eating soup using,Could someone eat soup using,[NP] ate soup using,a spoon,a bucket,a sieve,history,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to eat soup using a spoon?,session-65d667f37f226,31_probable,1.1917300554804435
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,56,0.0-1.0-0.55,229206,4636,"<div style=""font-size:20px;""><p>How likely is it for someone to drink a cup full of minutes?</p></div>",50,1,28,drink,drinking,a cup,full of,drinking a cup full of,Could someone drink a cup full of,[NP] drank a cup full of,water,honey,lightning,minutes,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to drink a cup full of minutes?,session-65d667f37f226,28_inconceivable,-0.7372927981254699
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,57,0.0-1.0-0.56,232038,2832,"<div style=""font-size:20px;""><p>How likely is it for someone to bake a cake inside a sigh?</p></div>",50,0,0,bake,baking,a cake,inside,baking a cake inside,Could someone bake a cake inside,[NP] baked a cake inside,an oven,an airfryer,a freezer,a sigh,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to bake a cake inside a sigh?,session-65d667f37f226,0_inconceivable,-0.9553499599175459
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,58,0.0-1.0-0.57,234952,2913,"<div style=""font-size:20px;""><p>How likely is it for someone to start a fire using furniture?</p></div>",50,64,59,start,starting,a fire,using,starting a fire using,Could someone start a fire using,[NP] started a fire using,kindling,furniture,milk,humor,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to start a fire using furniture?,session-65d667f37f226,59_improbable,0.599024408427439
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,59,0.0-1.0-0.58,237800,2848,"<div style=""font-size:20px;""><p>How likely is it for someone to cut cardboard using fur?</p></div>",50,0,22,cut,cutting,cardboard,using,cutting cardboard using,Could someone cut cardboard using,[NP] cut cardboard using,scissors,a scalpel,fur,a snore,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to cut cardboard using fur?,session-65d667f37f226,22_impossible,-0.9481728910953767
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,60,0.0-1.0-0.59,240570,2768,"<div style=""font-size:20px;""><p>How likely is it for someone to wash their hair using shampoo?</p></div>",50,100,65,wash,washing,[POSS] hair,using,washing [POSS] hair using,Could someone wash [POSS] hair using,[NP] washed [POSS] hair using,shampoo,detergent,a rainbow,applause,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to wash their hair using shampoo?,session-65d667f37f226,65_probable,1.5263894532031088
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,61,0.0-1.0-0.60,243269,2698,"<div style=""font-size:20px;""><p>How likely is it for someone to wear shoes made of leather?</p></div>",50,85,66,wear,wearing,shoes,made of,wearing shoes made of,Could someone wear shoes made of,[NP] wore shoes made of,leather,wood,stars,traffic,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to wear shoes made of leather?,session-65d667f37f226,66_probable,1.4738366138273062
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,62,0.0-1.0-0.61,246418,3148,"<div style=""font-size:20px;""><p>How likely is it for someone to store dishes inside an attic?</p></div>",50,65,60,store,storing,dishes,inside,storing dishes inside,Could someone store dishes inside,[NP] stored dishes inside,a cabinet,an attic,a thimble,an equation,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to store dishes inside an attic?,session-65d667f37f226,60_improbable,0.7583293532460829
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,63,0.0-1.0-0.62,249243,2824,"<div style=""font-size:20px;""><p>How likely is it for someone to grow flowers inside a pot?</p></div>",50,93,35,grow,growing,flowers,inside,growing flowers inside,Could someone grow flowers inside,[NP] grew flowers inside,a pot,a mug,a marble,a sneeze,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to grow flowers inside a pot?,session-65d667f37f226,35_probable,1.3136255240164674
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,64,0.0-1.0-0.63,253358,4114,"<div style=""font-size:20px;""><p>How likely is it for someone to dig a hole using dirt?</p></div>",50,10,24,dig,digging,a hole,using,digging a hole using,Could someone dig a hole using,[NP] dug a hole using,a shovel,a spatula,dirt,a yawn,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to dig a hole using dirt?,session-65d667f37f226,24_impossible,-0.5307040004404697
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,65,0.0-1.0-0.64,256524,3165,"<div style=""font-size:20px;""><p>How likely is it for someone to catch a fish in a raindrop?</p></div>",50,0,8,catch,catching,a fish,in,catching a fish in,Could someone catch a fish in,[NP] caught a fish in,a lake,a puddle,a raindrop,an exclamation,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to catch a fish in a raindrop?,session-65d667f37f226,8_impossible,-0.6644283389396901
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,66,0.0-1.0-0.65,260195,3670,"<div style=""font-size:20px;""><p>How likely is it for someone to write an equation on a billboard?</p></div>",50,61,69,write,writing,an equation,on,writing an equation on,Could someone write an equation on,[NP] wrote an equation on,a chalkboard,a billboard,an atom,a scream,critical,html-slider-response,0.5098496497987878,improbable,How likely is it for someone to write an equation on a billboard?,session-65d667f37f226,69_improbable,0.31509282067287137
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,67,0.0-1.0-0.66,262815,2619,"<div style=""font-size:20px;""><p>How likely is it for someone to craft a bowl out of math?</p></div>",50,0,19,craft,crafting,a bowl,out of,crafting a bowl out of,Could someone craft a bowl out of,[NP] crafted a bowl out of,clay,mud,smoke,math,critical,html-slider-response,0.5098496497987878,inconceivable,How likely is it for someone to craft a bowl out of math?,session-65d667f37f226,19_inconceivable,-1.0251413598279937
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,68,0.0-1.0-0.67,265745,2930,"<div style=""font-size:20px;""><p>How likely is it for someone to wrap a present using paper?</p></div>",50,99,67,wrap,wrapping,a present,using,wrapping a present using,Could someone wrap a present using,[NP] wrapped a present using,paper,a dress,ketchup,gossip,critical,html-slider-response,0.5098496497987878,probable,How likely is it for someone to wrap a present using paper?,session-65d667f37f226,67_probable,1.3282373704321084
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,69,0.0-1.0-0.68,268790,3043,"<div style=""font-size:20px;""><p>How likely is it for someone to hang a painting using vapor?</p></div>",50,0,36,hang,hanging,a painting,using,hanging a painting using,Could someone hang a painting using,[NP] hung a painting using,screws,string,vapor,a handshake,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to hang a painting using vapor?,session-65d667f37f226,36_impossible,-1.006510854852133
anon_subject_8,65d4fc29515df31cd1044a85,65d666cedea43646869a9e12,70,0.0-1.0-0.69,271686,2896,"<div style=""font-size:20px;""><p>How likely is it for someone to clean a carpet using a crayon?</p></div>",50,2,12,clean,cleaning,a carpet,using,cleaning a carpet using,Could someone clean a carpet using,[NP] cleaned a carpet using,a vacuum,a hat,a crayon,a week,critical,html-slider-response,0.5098496497987878,impossible,How likely is it for someone to clean a carpet using a crayon?,session-65d667f37f226,12_impossible,-0.5657544370095167
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,1,0.0-1.0-0.0,28290,7144,"<div style=""font-size:20px;""><p>How likely is it for someone to cut cardboard using a snore?</p></div>",50,0,22,cut,cutting,cardboard,using,cutting cardboard using,Could someone cut cardboard using,[NP] cut cardboard using,scissors,a scalpel,fur,a snore,critical,html-slider-response,0.3549415610083113,inconceivable,How likely is it for someone to cut cardboard using a snore?,session-65d667b3abcf8,22_inconceivable,-0.9481728910953767
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,2,0.0-1.0-0.1,34833,6541,"<div style=""font-size:20px;""><p>How likely is it for someone to unlock a door using a screwdriver?</p></div>",50,75,64,unlock,unlocking,a door,using,unlocking a door using,Could someone unlock a door using,[NP] unlocked a door using,a key,a screwdriver,a marshmallow,a lie,critical,html-slider-response,0.3549415610083113,improbable,How likely is it for someone to unlock a door using a screwdriver?,session-65d667b3abcf8,64_improbable,0.8713286056588955
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,3,0.0-1.0-0.2,41761,6926,"<div style=""font-size:20px;""><p>How likely is it for someone to close a jacket using glue?</p></div>",50,0,14,close,closing,a jacket,using,closing a jacket using,Could someone close a jacket using,[NP] closed a jacket using,a zipper,glue,fog,a word,critical,html-slider-response,0.3549415610083113,improbable,How likely is it for someone to close a jacket using glue?,session-65d667b3abcf8,14_improbable,-0.9057720268541007
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,4,0.0-1.0-0.3,47779,6015,"<div style=""font-size:20px;""><p>How likely is it for someone to hide a gift inside a closet?</p></div>",50,100,37,hide,hiding,a gift,inside,hiding a gift inside,Could someone hide a gift inside,[NP] hid a gift inside,a closet,a forest,a cloud,a gasp,critical,html-slider-response,0.3549415610083113,probable,How likely is it for someone to hide a gift inside a closet?,session-65d667b3abcf8,37_probable,1.793033661143262
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,5,0.0-1.0-0.4,53391,5610,"<div style=""font-size:20px;""><p>How likely is it for someone to open a jar using an opinion?</p></div>",50,0,43,open,opening,a jar,using,opening a jar using,Could someone open a jar using,[NP] opened a jar using,[POSS] hands,[POSS] feet,[POSS] mind,an opinion,critical,html-slider-response,0.3549415610083113,inconceivable,How likely is it for someone to open a jar using an opinion?,session-65d667b3abcf8,43_inconceivable,-0.7611789347855017
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,6,0.0-1.0-0.5,58678,5285,"<div style=""font-size:20px;""><p>How likely is it for someone to tighten a bolt using chopsticks?</p></div>",50,0,62,tighten,tightening,a bolt,using,tightening a bolt using,Could someone tighten a bolt using,[NP] tightened a bolt using,a wrench,chopsticks,a house,a dream,critical,html-slider-response,0.3549415610083113,improbable,How likely is it for someone to tighten a bolt using chopsticks?,session-65d667b3abcf8,62_improbable,-0.6332148143025326
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,7,0.0-1.0-0.6,64320,5640,"<div style=""font-size:20px;""><p>How likely is it for someone to cut grass using a popsicle?</p></div>",50,0,21,cut,cutting,grass,using,cutting grass using,Could someone cut grass using,[NP] cut grass using,a lawnmower,a scythe,a popsicle,an essay,critical,html-slider-response,0.3549415610083113,impossible,How likely is it for someone to cut grass using a popsicle?,session-65d667b3abcf8,21_impossible,-0.9006185863330353
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,8,0.0-1.0-0.7,71738,7415,"<div style=""font-size:20px;""><p>How likely is it for someone to squish a blueberry using their finger?</p></div>",50,84,58,squish,squishing,a blueberry,using,squishing a blueberry using,Could someone squish a blueberry using,[NP] squished a blueberry using,[POSS] finger,[POSS] nose,[POSS] breath,a sight,critical,html-slider-response,0.3549415610083113,probable,How likely is it for someone to squish a blueberry using their finger?,session-65d667b3abcf8,58_probable,1.3224309960741045
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,9,0.0-1.0-0.8,78656,6916,"<div style=""font-size:20px;""><p>How likely is it for someone to enter a room through a window?</p></div>",50,22,32,enter,entering,a room,through,entering a room through,Could someone enter a room through,[NP] entered a room through,a door,a window,a wall,a theory,critical,html-slider-response,0.3549415610083113,improbable,How likely is it for someone to enter a room through a window?,session-65d667b3abcf8,32_improbable,-0.5436060460919281
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,10,0.0-1.0-0.9,84827,6168,"<div style=""font-size:20px;""><p>How likely is it for someone to climb a tree using a rope?</p></div>",50,90,13,climb,climbing,a tree,using,climbing a tree using,Could someone climb a tree using,[NP] climbed a tree using,a ladder,a rope,oil,a poem,critical,html-slider-response,0.3549415610083113,improbable,How likely is it for someone to climb a tree using a rope?,session-65d667b3abcf8,13_improbable,0.9050014320619385
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,11,0.0-1.0-0.10,90199,5369,"<div style=""font-size:20px;""><p>How likely is it for someone to pop a balloon using a story?</p></div>",50,0,49,pop,popping,a balloon,using,popping a balloon using,Could someone pop a balloon using,[NP] popped a balloon using,a thumbtack,a spear,cotton balls,a story,critical,html-slider-response,0.3549415610083113,inconceivable,How likely is it for someone to pop a balloon using a story?,session-65d667b3abcf8,49_inconceivable,-0.8257733682035975
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,12,0.0-1.0-0.11,96937,6736,"<div style=""font-size:20px;""><p>How likely is it for someone to split a log using a gasp?</p></div>",50,0,56,split,splitting,a log,using,splitting a log using,Could someone split a log using,[NP] split a log using,an axe,a saw,a feather,a gasp,critical,html-slider-response,0.3549415610083113,inconceivable,How likely is it for someone to split a log using a gasp?,session-65d667b3abcf8,56_inconceivable,-1.1489096859048846
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,13,0.0-1.0-0.12,102548,5607,"<div style=""font-size:20px;""><p>How likely is it for someone to light a candle using yogurt?</p></div>",50,0,39,light,lighting,a candle,using,lighting a candle using,Could someone light a candle using,[NP] lit a candle using,a match,a blowtorch,yogurt,surprises,critical,html-slider-response,0.3549415610083113,impossible,How likely is it for someone to light a candle using yogurt?,session-65d667b3abcf8,39_impossible,-0.7242602330792098
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,14,0.0-1.0-0.13,108211,5658,"<div style=""font-size:20px;""><p>How likely is it for someone to make a smoothie using wind?</p></div>",50,0,41,make,making,a smoothie,using,making a smoothie using,Could someone make a smoothie using,[NP] made a smoothie using,a blender,a whisk,wind,decades,critical,html-slider-response,0.3549415610083113,impossible,How likely is it for someone to make a smoothie using wind?,session-65d667b3abcf8,41_impossible,-0.7904615216654205
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,15,0.0-1.0-0.14,114107,5893,"<div style=""font-size:20px;""><p>How likely is it for someone to cool a room using a fan?</p></div>",50,100,17,cool,cooling,a room,using,cooling a room using,Could someone cool a room using,[NP] cooled a room using,a fan,shades,a heater,a taste,critical,html-slider-response,0.3549415610083113,probable,How likely is it for someone to cool a room using a fan?,session-65d667b3abcf8,17_probable,1.2452760169754529
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,16,0.0-1.0-0.15,120491,6382,"<div style=""font-size:20px;""><p>How likely is it for someone to dip a biscuit into a floor?</p></div>",50,0,25,dip,dipping,a biscuit,into,dipping a biscuit into,Could someone dip a biscuit into,[NP] dipped a biscuit into,coffee,wine,a floor,a myth,critical,html-slider-response,0.3549415610083113,impossible,How likely is it for someone to dip a biscuit into a floor?,session-65d667b3abcf8,25_impossible,-0.8989107296474033
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,17,0.0-1.0-0.16,126640,6147,"<div style=""font-size:20px;""><p>How likely is it for someone to dry their hands using a sweater?</p></div>",50,59,29,dry,drying,[POSS] hands,using,drying [POSS] hands using,Could someone dry [POSS] hands using,[NP] dried [POSS] hands using,a towel,a sweater,a liquid,freedom,critical,html-slider-response,0.3549415610083113,improbable,How likely is it for someone to dry their hands using a sweater?,session-65d667b3abcf8,29_improbable,0.27161221145972186
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,18,0.0-1.0-0.17,134046,7404,"<div style=""font-size:20px;""><p>How likely is it for someone to carve a statue using a chisel?</p></div>",50,100,7,carve,carving,a statue,using,carving a statue using,Could someone carve a statue using,[NP] carved a statue using,a chisel,a nail,a sock,laughter,critical,html-slider-response,0.3549415610083113,probable,How likely is it for someone to carve a statue using a chisel?,session-65d667b3abcf8,7_probable,1.3815090515276982
anon_subject_19,65d4fc29515df31cd1044a85,65d665e2d49342c44be8f520,19,0.0-1.0-0.18,141752,7704,"<div style=""font-size:20px;""><p>How likely is it for someone to smash a pumpkin using a hammer?</p></div>",50,40,55,smash,smashing,a pumpkin,using,smashing a pumpkin using,Could someone smash a pumpkin using,[NP] smashed a pumpkin using,a hammer,a boulder,a leaf,a number,critical,html-slider-response,0.3549415610083113,probable,How likely is it for someone to smash a pumpkin using a hammer?,session-65d667b3abcf8,55_probable,0.08999356322194631
